latitude,longitude,temperature
52.449889,13.273138,25.73
52.449889,13.273434,25.67
52.449889,13.273729,25.64
52.449889,13.274025,25.66
52.449889,13.274320,25.73
52.449889,13.274616,25.82
52.449889,13.274911,25.91
52.449889,13.275207,25.99
52.449889,13.275502,26.04
52.449889,13.275797,26.07
52.449889,13.276093,26.08
52.449889,13.276388,26.09
52.449889,13.276684,26.12
52.449889,13.276979,26.15
52.449889,13.277275,26.18
52.449889,13.277570,26.22
52.449889,13.277866,26.26
52.449889,13.278161,26.30
52.449889,13.278457,26.35
52.449889,13.278752,26.40
52.449889,13.279048,26.44
52.449889,13.279343,26.47
52.449889,13.279639,26.49
52.449889,13.279934,26.47
52.449889,13.280230,26.43
52.449889,13.280525,26.35
52.449889,13.280821,26.24
52.449889,13.281116,26.11
52.449889,13.281412,25.97
52.449889,13.281707,25.81
52.449889,13.282003,25.64
52.449889,13.282298,25.45
52.449889,13.282593,25.27
52.449889,13.282889,25.10
52.449889,13.283184,24.97
52.449889,13.283480,24.90
52.449889,13.283775,24.90
52.449889,13.284071,24.94
52.449889,13.284366,24.99
52.449889,13.284662,25.05
52.449889,13.284957,25.09
52.449889,13.285253,25.13
52.449889,13.285548,25.17
52.449889,13.285844,25.21
52.449889,13.286139,25.27
52.449889,13.286435,25.35
52.449889,13.286730,25.43
52.449889,13.287026,25.53
52.449889,13.287321,25.63
52.449889,13.287617,25.72
52.449889,13.287912,25.80
52.449889,13.288208,25.87
52.449889,13.288503,25.93
52.449889,13.288798,26.01
52.449889,13.289094,26.09
52.449889,13.289389,26.18
52.449889,13.289685,26.26
52.449889,13.289980,26.29
52.449889,13.290276,26.28
52.449889,13.290571,26.22
52.449889,13.290867,26.14
52.449889,13.291162,26.06
52.449889,13.291458,25.99
52.449889,13.291753,25.93
52.449889,13.292049,25.87
52.449889,13.292344,25.81
52.449889,13.292640,25.74
52.449889,13.292935,25.68
52.449889,13.293231,25.65
52.449889,13.293526,25.67
52.449889,13.293822,25.73
52.449889,13.294117,25.84
52.449889,13.294413,25.97
52.449889,13.294708,26.09
52.449889,13.295004,26.18
52.449889,13.295299,26.23
52.449889,13.295594,26.24
52.449889,13.295890,26.21
52.449889,13.296185,26.19
52.449889,13.296481,26.18
52.449889,13.296776,26.23
52.449889,13.297072,26.33
52.449889,13.297367,26.47
52.449889,13.297663,26.64
52.449889,13.297958,26.79
52.449889,13.298254,26.89
52.449889,13.298549,26.94
52.449889,13.298845,26.93
52.449889,13.299140,26.87
52.449889,13.299436,26.79
52.449889,13.299731,26.68
52.449889,13.300027,26.56
52.449889,13.300322,26.43
52.449889,13.300618,26.31
52.449889,13.300913,26.20
52.449889,13.301209,26.11
52.449889,13.301504,26.03
52.449889,13.301799,25.95
52.449889,13.302095,25.88
52.449889,13.302390,25.82
52.449889,13.302686,25.78
52.449889,13.302981,25.79
52.449889,13.303277,25.83
52.449889,13.303572,25.91
52.449889,13.303868,25.99
52.449889,13.304163,26.07
52.449889,13.304459,26.14
52.449889,13.304754,26.21
52.449889,13.305050,26.28
52.449889,13.305345,26.37
52.449889,13.305641,26.46
52.449889,13.305936,26.53
52.449889,13.306232,26.57
52.449889,13.306527,26.57
52.449889,13.306823,26.50
52.449889,13.307118,26.38
52.449889,13.307414,26.23
52.449889,13.307709,26.06
52.449889,13.308005,25.92
52.449889,13.308300,25.83
52.450025,13.249500,26.29
52.450025,13.249795,26.29
52.450025,13.250091,26.30
52.450025,13.250386,26.36
52.450025,13.250682,26.50
52.450025,13.250977,26.71
52.450025,13.251273,26.97
52.450025,13.251568,27.24
52.450025,13.251864,27.48
52.450025,13.252159,27.65
52.450025,13.252455,27.76
52.450025,13.252750,27.80
52.450025,13.253046,27.77
52.450025,13.253341,27.68
52.450025,13.253637,27.56
52.450025,13.253932,27.41
52.450025,13.254228,27.25
52.450025,13.254523,27.10
52.450025,13.254819,26.96
52.450025,13.255114,26.85
52.450025,13.255410,26.77
52.450025,13.255705,26.71
52.450025,13.256001,26.67
52.450025,13.256296,26.66
52.450025,13.256591,26.65
52.450025,13.256887,26.65
52.450025,13.257182,26.64
52.450025,13.257478,26.62
52.450025,13.257773,26.58
52.450025,13.258069,26.55
52.450025,13.258364,26.51
52.450025,13.258660,26.48
52.450025,13.258955,26.42
52.450025,13.259251,26.34
52.450025,13.259546,26.22
52.450025,13.259842,26.07
52.450025,13.260137,25.89
52.450025,13.260433,25.71
52.450025,13.260728,25.52
52.450025,13.261024,25.37
52.450025,13.261319,25.24
52.450025,13.261615,25.16
52.450025,13.261910,25.10
52.450025,13.262206,25.05
52.450025,13.262501,24.99
52.450025,13.262796,24.89
52.450025,13.263092,24.75
52.450025,13.263387,24.58
52.450025,13.263683,24.37
52.450025,13.263978,24.15
52.450025,13.264274,23.95
52.450025,13.264569,23.80
52.450025,13.264865,23.72
52.450025,13.265160,23.74
52.450025,13.265456,23.86
52.450025,13.265751,24.08
52.450025,13.266047,24.40
52.450025,13.266342,24.78
52.450025,13.266638,25.19
52.450025,13.266933,25.58
52.450025,13.267229,25.93
52.450025,13.267524,26.21
52.450025,13.267820,26.43
52.450025,13.268115,26.56
52.450025,13.268411,26.62
52.450025,13.268706,26.60
52.450025,13.269002,26.54
52.450025,13.269297,26.44
52.450025,13.269592,26.34
52.450025,13.269888,26.25
52.450025,13.270183,26.18
52.450025,13.270479,26.14
52.450025,13.270774,26.12
52.450025,13.271070,26.13
52.450025,13.271365,26.13
52.450025,13.271661,26.13
52.450025,13.271956,26.11
52.450025,13.272252,26.05
52.450025,13.272547,25.99
52.450025,13.272843,25.91
52.450025,13.273138,25.85
52.450025,13.273434,25.81
52.450025,13.273729,25.80
52.450025,13.274025,25.83
52.450025,13.274320,25.90
52.450025,13.274616,25.98
52.450025,13.274911,26.06
52.450025,13.275207,26.11
52.450025,13.275502,26.13
52.450025,13.275797,26.12
52.450025,13.276093,26.10
52.450025,13.276388,26.09
52.450025,13.276684,26.08
52.450025,13.276979,26.08
52.450025,13.277275,26.09
52.450025,13.277570,26.10
52.450025,13.277866,26.13
52.450025,13.278161,26.17
52.450025,13.278457,26.23
52.450025,13.278752,26.30
52.450025,13.279048,26.37
52.450025,13.279343,26.45
52.450025,13.279639,26.51
52.450025,13.279934,26.54
52.450025,13.280230,26.53
52.450025,13.280525,26.47
52.450025,13.280821,26.37
52.450025,13.281116,26.24
52.450025,13.281412,26.08
52.450025,13.281707,25.91
52.450025,13.282003,25.71
52.450025,13.282298,25.51
52.450025,13.282593,25.30
52.450025,13.282889,25.11
52.450025,13.283184,24.98
52.450025,13.283480,24.90
52.450025,13.283775,24.90
52.450025,13.284071,24.95
52.450025,13.284366,25.02
52.450025,13.284662,25.09
52.450025,13.284957,25.15
52.450025,13.285253,25.21
52.450025,13.285548,25.27
52.450025,13.285844,25.33
52.450025,13.286139,25.40
52.450025,13.286435,25.48
52.450025,13.286730,25.56
52.450025,13.287026,25.66
52.450025,13.287321,25.74
52.450025,13.287617,25.82
52.450025,13.287912,25.88
52.450025,13.288208,25.93
52.450025,13.288503,25.98
52.450025,13.288798,26.04
52.450025,13.289094,26.11
52.450025,13.289389,26.18
52.450025,13.289685,26.23
52.450025,13.289980,26.24
52.450025,13.290276,26.21
52.450025,13.290571,26.13
52.450025,13.290867,26.04
52.450025,13.291162,25.96
52.450025,13.291458,25.89
52.450025,13.291753,25.84
52.450025,13.292049,25.79
52.450025,13.292344,25.74
52.450025,13.292640,25.68
52.450025,13.292935,25.63
52.450025,13.293231,25.61
52.450025,13.293526,25.63
52.450025,13.293822,25.69
52.450025,13.294117,25.80
52.450025,13.294413,25.92
52.450025,13.294708,26.03
52.450025,13.295004,26.12
52.450025,13.295299,26.18
52.450025,13.295594,26.21
52.450025,13.295890,26.21
52.450025,13.296185,26.21
52.450025,13.296481,26.24
52.450025,13.296776,26.32
52.450025,13.297072,26.45
52.450025,13.297367,26.61
52.450025,13.297663,26.77
52.450025,13.297958,26.90
52.450025,13.298254,26.95
52.450025,13.298549,26.94
52.450025,13.298845,26.86
52.450025,13.299140,26.74
52.450025,13.299436,26.62
52.450025,13.299731,26.49
52.450025,13.300027,26.37
52.450025,13.300322,26.27
52.450025,13.300618,26.17
52.450025,13.300913,26.08
52.450025,13.301209,25.99
52.450025,13.301504,25.92
52.450025,13.301799,25.85
52.450025,13.302095,25.79
52.450025,13.302390,25.74
52.450025,13.302686,25.72
52.450025,13.302981,25.72
52.450025,13.303277,25.76
52.450025,13.303572,25.81
52.450025,13.303868,25.85
52.450025,13.304163,25.90
52.450025,13.304459,25.94
52.450025,13.304754,25.99
52.450025,13.305050,26.06
52.450025,13.305345,26.14
52.450025,13.305641,26.24
52.450025,13.305936,26.32
52.450025,13.306232,26.37
52.450025,13.306527,26.38
52.450025,13.306823,26.33
52.450025,13.307118,26.23
52.450025,13.307414,26.10
52.450025,13.307709,25.94
52.450025,13.308005,25.81
52.450025,13.308300,25.73
52.450161,13.249500,26.24
52.450161,13.249795,26.22
52.450161,13.250091,26.22
52.450161,13.250386,26.28
52.450161,13.250682,26.41
52.450161,13.250977,26.62
52.450161,13.251273,26.87
52.450161,13.251568,27.13
52.450161,13.251864,27.37
52.450161,13.252159,27.55
52.450161,13.252455,27.68
52.450161,13.252750,27.73
52.450161,13.253046,27.71
52.450161,13.253341,27.65
52.450161,13.253637,27.54
52.450161,13.253932,27.40
52.450161,13.254228,27.26
52.450161,13.254523,27.12
52.450161,13.254819,27.00
52.450161,13.255114,26.91
52.450161,13.255410,26.84
52.450161,13.255705,26.80
52.450161,13.256001,26.78
52.450161,13.256296,26.77
52.450161,13.256591,26.77
52.450161,13.256887,26.75
52.450161,13.257182,26.73
52.450161,13.257478,26.70
52.450161,13.257773,26.67
52.450161,13.258069,26.66
52.450161,13.258364,26.65
52.450161,13.258660,26.63
52.450161,13.258955,26.59
52.450161,13.259251,26.51
52.450161,13.259546,26.39
52.450161,13.259842,26.24
52.450161,13.260137,26.05
52.450161,13.260433,25.86
52.450161,13.260728,25.68
52.450161,13.261024,25.52
52.450161,13.261319,25.39
52.450161,13.261615,25.29
52.450161,13.261910,25.22
52.450161,13.262206,25.16
52.450161,13.262501,25.09
52.450161,13.262796,24.99
52.450161,13.263092,24.87
52.450161,13.263387,24.71
52.450161,13.263683,24.53
52.450161,13.263978,24.34
52.450161,13.264274,24.18
52.450161,13.264569,24.05
52.450161,13.264865,23.99
52.450161,13.265160,24.02
52.450161,13.265456,24.15
52.450161,13.265751,24.38
52.450161,13.266047,24.68
52.450161,13.266342,25.03
52.450161,13.266638,25.39
52.450161,13.266933,25.73
52.450161,13.267229,26.03
52.450161,13.267524,26.28
52.450161,13.267820,26.45
52.450161,13.268115,26.56
52.450161,13.268411,26.60
52.450161,13.268706,26.57
52.450161,13.269002,26.49
52.450161,13.269297,26.39
52.450161,13.269592,26.29
52.450161,13.269888,26.22
52.450161,13.270183,26.18
52.450161,13.270479,26.17
52.450161,13.270774,26.19
52.450161,13.271070,26.23
52.450161,13.271365,26.25
52.450161,13.271661,26.25
52.450161,13.271956,26.22
52.450161,13.272252,26.17
52.450161,13.272547,26.11
52.450161,13.272843,26.05
52.450161,13.273138,26.01
52.450161,13.273434,25.99
52.450161,13.273729,26.01
52.450161,13.274025,26.05
52.450161,13.274320,26.11
52.450161,13.274616,26.18
52.450161,13.274911,26.23
52.450161,13.275207,26.25
52.450161,13.275502,26.24
52.450161,13.275797,26.20
52.450161,13.276093,26.15
52.450161,13.276388,26.10
52.450161,13.276684,26.06
52.450161,13.276979,26.02
52.450161,13.277275,26.00
52.450161,13.277570,25.99
52.450161,13.277866,26.00
52.450161,13.278161,26.04
52.450161,13.278457,26.11
52.450161,13.278752,26.20
52.450161,13.279048,26.31
52.450161,13.279343,26.42
52.450161,13.279639,26.52
52.450161,13.279934,26.58
52.450161,13.280230,26.60
52.450161,13.280525,26.56
52.450161,13.280821,26.46
52.450161,13.281116,26.32
52.450161,13.281412,26.15
52.450161,13.281707,25.95
52.450161,13.282003,25.74
52.450161,13.282298,25.51
52.450161,13.282593,25.29
52.450161,13.282889,25.10
52.450161,13.283184,24.96
52.450161,13.283480,24.90
52.450161,13.283775,24.90
52.450161,13.284071,24.96
52.450161,13.284366,25.05
52.450161,13.284662,25.15
52.450161,13.284957,25.23
52.450161,13.285253,25.31
52.450161,13.285548,25.39
52.450161,13.285844,25.46
52.450161,13.286139,25.53
52.450161,13.286435,25.61
52.450161,13.286730,25.69
52.450161,13.287026,25.77
52.450161,13.287321,25.85
52.450161,13.287617,25.91
52.450161,13.287912,25.95
52.450161,13.288208,25.98
52.450161,13.288503,26.02
52.450161,13.288798,26.07
52.450161,13.289094,26.13
52.450161,13.289389,26.18
52.450161,13.289685,26.20
52.450161,13.289980,26.19
52.450161,13.290276,26.14
52.450161,13.290571,26.05
52.450161,13.290867,25.96
52.450161,13.291162,25.88
52.450161,13.291458,25.83
52.450161,13.291753,25.79
52.450161,13.292049,25.76
52.450161,13.292344,25.72
52.450161,13.292640,25.67
52.450161,13.292935,25.62
52.450161,13.293231,25.60
52.450161,13.293526,25.62
52.450161,13.293822,25.67
52.450161,13.294117,25.77
52.450161,13.294413,25.88
52.450161,13.294708,25.99
52.450161,13.295004,26.08
52.450161,13.295299,26.14
52.450161,13.295594,26.18
52.450161,13.295890,26.21
52.450161,13.296185,26.25
52.450161,13.296481,26.31
52.450161,13.296776,26.43
52.450161,13.297072,26.58
52.450161,13.297367,26.75
52.450161,13.297663,26.91
52.450161,13.297958,27.00
52.450161,13.298254,27.00
52.450161,13.298549,26.91
52.450161,13.298845,26.77
52.450161,13.299140,26.60
52.450161,13.299436,26.43
52.450161,13.299731,26.29
52.450161,13.300027,26.18
52.450161,13.300322,26.08
52.450161,13.300618,26.00
52.450161,13.300913,25.93
52.450161,13.301209,25.87
52.450161,13.301504,25.81
52.450161,13.301799,25.76
52.450161,13.302095,25.71
52.450161,13.302390,25.68
52.450161,13.302686,25.66
52.450161,13.302981,25.67
52.450161,13.303277,25.68
52.450161,13.303572,25.69
52.450161,13.303868,25.70
52.450161,13.304163,25.70
52.450161,13.304459,25.71
52.450161,13.304754,25.73
52.450161,13.305050,25.78
52.450161,13.305345,25.86
52.450161,13.305641,25.94
52.450161,13.305936,26.03
52.450161,13.306232,26.09
52.450161,13.306527,26.12
52.450161,13.306823,26.11
52.450161,13.307118,26.04
52.450161,13.307414,25.92
52.450161,13.307709,25.79
52.450161,13.308005,25.67
52.450161,13.308300,25.60
52.450296,13.249500,26.18
52.450296,13.249795,26.16
52.450296,13.250091,26.15
52.450296,13.250386,26.19
52.450296,13.250682,26.30
52.450296,13.250977,26.49
52.450296,13.251273,26.72
52.450296,13.251568,26.96
52.450296,13.251864,27.18
52.450296,13.252159,27.36
52.450296,13.252455,27.49
52.450296,13.252750,27.55
52.450296,13.253046,27.56
52.450296,13.253341,27.51
52.450296,13.253637,27.43
52.450296,13.253932,27.32
52.450296,13.254228,27.21
52.450296,13.254523,27.10
52.450296,13.254819,27.00
52.450296,13.255114,26.93
52.450296,13.255410,26.88
52.450296,13.255705,26.86
52.450296,13.256001,26.85
52.450296,13.256296,26.85
52.450296,13.256591,26.83
52.450296,13.256887,26.81
52.450296,13.257182,26.78
52.450296,13.257478,26.76
52.450296,13.257773,26.75
52.450296,13.258069,26.76
52.450296,13.258364,26.77
52.450296,13.258660,26.77
52.450296,13.258955,26.74
52.450296,13.259251,26.66
52.450296,13.259546,26.53
52.450296,13.259842,26.37
52.450296,13.260137,26.18
52.450296,13.260433,25.99
52.450296,13.260728,25.81
52.450296,13.261024,25.65
52.450296,13.261319,25.52
52.450296,13.261615,25.42
52.450296,13.261910,25.34
52.450296,13.262206,25.27
52.450296,13.262501,25.20
52.450296,13.262796,25.12
52.450296,13.263092,25.01
52.450296,13.263387,24.87
52.450296,13.263683,24.72
52.450296,13.263978,24.57
52.450296,13.264274,24.43
52.450296,13.264569,24.34
52.450296,13.264865,24.30
52.450296,13.265160,24.34
52.450296,13.265456,24.47
52.450296,13.265751,24.68
52.450296,13.266047,24.96
52.450296,13.266342,25.26
52.450296,13.266638,25.57
52.450296,13.266933,25.86
52.450296,13.267229,26.11
52.450296,13.267524,26.31
52.450296,13.267820,26.45
52.450296,13.268115,26.53
52.450296,13.268411,26.54
52.450296,13.268706,26.50
52.450296,13.269002,26.42
52.450296,13.269297,26.33
52.450296,13.269592,26.25
52.450296,13.269888,26.20
52.450296,13.270183,26.20
52.450296,13.270479,26.24
52.450296,13.270774,26.30
52.450296,13.271070,26.36
52.450296,13.271365,26.39
52.450296,13.271661,26.39
52.450296,13.271956,26.36
52.450296,13.272252,26.31
52.450296,13.272547,26.26
52.450296,13.272843,26.23
52.450296,13.273138,26.21
52.450296,13.273434,26.21
52.450296,13.273729,26.24
52.450296,13.274025,26.28
52.450296,13.274320,26.34
52.450296,13.274616,26.39
52.450296,13.274911,26.42
52.450296,13.275207,26.41
52.450296,13.275502,26.37
52.450296,13.275797,26.30
52.450296,13.276093,26.21
52.450296,13.276388,26.13
52.450296,13.276684,26.05
52.450296,13.276979,25.98
52.450296,13.277275,25.93
52.450296,13.277570,25.90
52.450296,13.277866,25.90
52.450296,13.278161,25.94
52.450296,13.278457,26.02
52.450296,13.278752,26.13
52.450296,13.279048,26.25
52.450296,13.279343,26.39
52.450296,13.279639,26.51
52.450296,13.279934,26.60
52.450296,13.280230,26.62
52.450296,13.280525,26.58
52.450296,13.280821,26.48
52.450296,13.281116,26.32
52.450296,13.281412,26.13
52.450296,13.281707,25.92
52.450296,13.282003,25.70
52.450296,13.282298,25.46
52.450296,13.282593,25.24
52.450296,13.282889,25.07
52.450296,13.283184,24.95
52.450296,13.283480,24.90
52.450296,13.283775,24.93
52.450296,13.284071,25.01
52.450296,13.284366,25.12
52.450296,13.284662,25.23
52.450296,13.284957,25.34
52.450296,13.285253,25.43
52.450296,13.285548,25.52
52.450296,13.285844,25.59
52.450296,13.286139,25.66
52.450296,13.286435,25.73
52.450296,13.286730,25.80
52.450296,13.287026,25.87
52.450296,13.287321,25.94
52.450296,13.287617,25.99
52.450296,13.287912,26.02
52.450296,13.288208,26.05
52.450296,13.288503,26.08
52.450296,13.288798,26.11
52.450296,13.289094,26.15
52.450296,13.289389,26.18
52.450296,13.289685,26.19
52.450296,13.289980,26.16
52.450296,13.290276,26.09
52.450296,13.290571,26.01
52.450296,13.290867,25.92
52.450296,13.291162,25.86
52.450296,13.291458,25.82
52.450296,13.291753,25.79
52.450296,13.292049,25.77
52.450296,13.292344,25.74
52.450296,13.292640,25.69
52.450296,13.292935,25.65
52.450296,13.293231,25.62
52.450296,13.293526,25.63
52.450296,13.293822,25.68
52.450296,13.294117,25.76
52.450296,13.294413,25.86
52.450296,13.294708,25.96
52.450296,13.295004,26.05
52.450296,13.295299,26.12
52.450296,13.295594,26.17
52.450296,13.295890,26.22
52.450296,13.296185,26.29
52.450296,13.296481,26.39
52.450296,13.296776,26.54
52.450296,13.297072,26.71
52.450296,13.297367,26.89
52.450296,13.297663,27.02
52.450296,13.297958,27.07
52.450296,13.298254,27.01
52.450296,13.298549,26.87
52.450296,13.298845,26.66
52.450296,13.299140,26.44
52.450296,13.299436,26.25
52.450296,13.299731,26.10
52.450296,13.300027,25.99
52.450296,13.300322,25.91
52.450296,13.300618,25.84
52.450296,13.300913,25.79
52.450296,13.301209,25.75
52.450296,13.301504,25.71
52.450296,13.301799,25.68
52.450296,13.302095,25.65
52.450296,13.302390,25.63
52.450296,13.302686,25.62
52.450296,13.302981,25.61
52.450296,13.303277,25.59
52.450296,13.303572,25.57
52.450296,13.303868,25.53
52.450296,13.304163,25.49
52.450296,13.304459,25.46
52.450296,13.304754,25.45
52.450296,13.305050,25.48
52.450296,13.305345,25.53
52.450296,13.305641,25.60
52.450296,13.305936,25.69
52.450296,13.306232,25.77
52.450296,13.306527,25.82
52.450296,13.306823,25.83
52.450296,13.307118,25.80
52.450296,13.307414,25.72
52.450296,13.307709,25.61
52.450296,13.308005,25.51
52.450296,13.308300,25.44
52.450432,13.249500,26.14
52.450432,13.249795,26.12
52.450432,13.250091,26.09
52.450432,13.250386,26.11
52.450432,13.250682,26.19
52.450432,13.250977,26.33
52.450432,13.251273,26.53
52.450432,13.251568,26.73
52.450432,13.251864,26.93
52.450432,13.252159,27.10
52.450432,13.252455,27.22
52.450432,13.252750,27.29
52.450432,13.253046,27.31
52.450432,13.253341,27.29
52.450432,13.253637,27.24
52.450432,13.253932,27.17
52.450432,13.254228,27.10
52.450432,13.254523,27.02
52.450432,13.254819,26.96
52.450432,13.255114,26.91
52.450432,13.255410,26.88
52.450432,13.255705,26.87
52.450432,13.256001,26.86
52.450432,13.256296,26.86
52.450432,13.256591,26.84
52.450432,13.256887,26.81
52.450432,13.257182,26.79
52.450432,13.257478,26.78
52.450432,13.257773,26.79
52.450432,13.258069,26.82
52.450432,13.258364,26.85
52.450432,13.258660,26.86
52.450432,13.258955,26.83
52.450432,13.259251,26.74
52.450432,13.259546,26.61
52.450432,13.259842,26.44
52.450432,13.260137,26.26
52.450432,13.260433,26.08
52.450432,13.260728,25.91
52.450432,13.261024,25.76
52.450432,13.261319,25.64
52.450432,13.261615,25.54
52.450432,13.261910,25.46
52.450432,13.262206,25.39
52.450432,13.262501,25.33
52.450432,13.262796,25.26
52.450432,13.263092,25.17
52.450432,13.263387,25.06
52.450432,13.263683,24.94
52.450432,13.263978,24.81
52.450432,13.264274,24.71
52.450432,13.264569,24.63
52.450432,13.264865,24.62
52.450432,13.265160,24.66
52.450432,13.265456,24.78
52.450432,13.265751,24.97
52.450432,13.266047,25.20
52.450432,13.266342,25.46
52.450432,13.266638,25.72
52.450432,13.266933,25.96
52.450432,13.267229,26.16
52.450432,13.267524,26.32
52.450432,13.267820,26.43
52.450432,13.268115,26.48
52.450432,13.268411,26.47
52.450432,13.268706,26.42
52.450432,13.269002,26.35
52.450432,13.269297,26.27
52.450432,13.269592,26.22
52.450432,13.269888,26.21
52.450432,13.270183,26.25
52.450432,13.270479,26.33
52.450432,13.270774,26.42
52.450432,13.271070,26.50
52.450432,13.271365,26.54
52.450432,13.271661,26.54
52.450432,13.271956,26.51
52.450432,13.272252,26.47
52.450432,13.272547,26.44
52.450432,13.272843,26.42
52.450432,13.273138,26.42
52.450432,13.273434,26.44
52.450432,13.273729,26.47
52.450432,13.274025,26.51
52.450432,13.274320,26.56
52.450432,13.274616,26.59
52.450432,13.274911,26.60
52.450432,13.275207,26.57
52.450432,13.275502,26.50
52.450432,13.275797,26.40
52.450432,13.276093,26.28
52.450432,13.276388,26.16
52.450432,13.276684,26.05
52.450432,13.276979,25.96
52.450432,13.277275,25.89
52.450432,13.277570,25.85
52.450432,13.277866,25.84
52.450432,13.278161,25.88
52.450432,13.278457,25.96
52.450432,13.278752,26.07
52.450432,13.279048,26.21
52.450432,13.279343,26.35
52.450432,13.279639,26.48
52.450432,13.279934,26.56
52.450432,13.280230,26.58
52.450432,13.280525,26.53
52.450432,13.280821,26.41
52.450432,13.281116,26.25
52.450432,13.281412,26.05
52.450432,13.281707,25.84
52.450432,13.282003,25.61
52.450432,13.282298,25.39
52.450432,13.282593,25.19
52.450432,13.282889,25.04
52.450432,13.283184,24.96
52.450432,13.283480,24.94
52.450432,13.283775,24.99
52.450432,13.284071,25.10
52.450432,13.284366,25.22
52.450432,13.284662,25.35
52.450432,13.284957,25.47
52.450432,13.285253,25.57
52.450432,13.285548,25.65
52.450432,13.285844,25.71
52.450432,13.286139,25.77
52.450432,13.286435,25.82
52.450432,13.286730,25.89
52.450432,13.287026,25.95
52.450432,13.287321,26.01
52.450432,13.287617,26.07
52.450432,13.287912,26.11
52.450432,13.288208,26.14
52.450432,13.288503,26.16
52.450432,13.288798,26.18
52.450432,13.289094,26.20
52.450432,13.289389,26.21
52.450432,13.289685,26.20
52.450432,13.289980,26.16
52.450432,13.290276,26.09
52.450432,13.290571,26.01
52.450432,13.290867,25.93
52.450432,13.291162,25.87
52.450432,13.291458,25.84
52.450432,13.291753,25.83
52.450432,13.292049,25.81
52.450432,13.292344,25.78
52.450432,13.292640,25.74
52.450432,13.292935,25.69
52.450432,13.293231,25.67
52.450432,13.293526,25.67
52.450432,13.293822,25.71
52.450432,13.294117,25.78
52.450432,13.294413,25.87
52.450432,13.294708,25.96
52.450432,13.295004,26.04
52.450432,13.295299,26.11
52.450432,13.295594,26.17
52.450432,13.295890,26.24
52.450432,13.296185,26.33
52.450432,13.296481,26.47
52.450432,13.296776,26.63
52.450432,13.297072,26.82
52.450432,13.297367,26.99
52.450432,13.297663,27.09
52.450432,13.297958,27.09
52.450432,13.298254,26.98
52.450432,13.298549,26.79
52.450432,13.298845,26.54
52.450432,13.299140,26.29
52.450432,13.299436,26.08
52.450432,13.299731,25.92
52.450432,13.300027,25.82
52.450432,13.300322,25.75
52.450432,13.300618,25.70
52.450432,13.300913,25.66
52.450432,13.301209,25.64
52.450432,13.301504,25.62
52.450432,13.301799,25.61
52.450432,13.302095,25.61
52.450432,13.302390,25.60
52.450432,13.302686,25.59
52.450432,13.302981,25.56
52.450432,13.303277,25.52
52.450432,13.303572,25.45
52.450432,13.303868,25.37
52.450432,13.304163,25.29
52.450432,13.304459,25.22
52.450432,13.304754,25.17
52.450432,13.305050,25.16
52.450432,13.305345,25.19
52.450432,13.305641,25.25
52.450432,13.305936,25.33
52.450432,13.306232,25.42
52.450432,13.306527,25.49
52.450432,13.306823,25.53
52.450432,13.307118,25.53
52.450432,13.307414,25.48
52.450432,13.307709,25.40
52.450432,13.308005,25.32
52.450432,13.308300,25.27
52.450568,13.249500,26.11
52.450568,13.249795,26.08
52.450568,13.250091,26.04
52.450568,13.250386,26.02
52.450568,13.250682,26.07
52.450568,13.250977,26.17
52.450568,13.251273,26.31
52.450568,13.251568,26.48
52.450568,13.251864,26.64
52.450568,13.252159,26.78
52.450568,13.252455,26.89
52.450568,13.252750,26.96
52.450568,13.253046,27.00
52.450568,13.253341,27.01
52.450568,13.253637,27.01
52.450568,13.253932,26.98
52.450568,13.254228,26.95
52.450568,13.254523,26.92
52.450568,13.254819,26.88
52.450568,13.255114,26.85
52.450568,13.255410,26.84
52.450568,13.255705,26.83
52.450568,13.256001,26.82
52.450568,13.256296,26.81
52.450568,13.256591,26.79
52.450568,13.256887,26.76
52.450568,13.257182,26.75
52.450568,13.257478,26.76
52.450568,13.257773,26.79
52.450568,13.258069,26.83
52.450568,13.258364,26.87
52.450568,13.258660,26.88
52.450568,13.258955,26.85
52.450568,13.259251,26.76
52.450568,13.259546,26.63
52.450568,13.259842,26.47
52.450568,13.260137,26.30
52.450568,13.260433,26.14
52.450568,13.260728,25.99
52.450568,13.261024,25.85
52.450568,13.261319,25.74
52.450568,13.261615,25.65
52.450568,13.261910,25.58
52.450568,13.262206,25.52
52.450568,13.262501,25.48
52.450568,13.262796,25.43
52.450568,13.263092,25.36
52.450568,13.263387,25.27
52.450568,13.263683,25.17
52.450568,13.263978,25.07
52.450568,13.264274,24.98
52.450568,13.264569,24.93
52.450568,13.264865,24.92
52.450568,13.265160,24.96
52.450568,13.265456,25.07
52.450568,13.265751,25.22
52.450568,13.266047,25.42
52.450568,13.266342,25.63
52.450568,13.266638,25.84
52.450568,13.266933,26.03
52.450568,13.267229,26.19
52.450568,13.267524,26.31
52.450568,13.267820,26.38
52.450568,13.268115,26.41
52.450568,13.268411,26.39
52.450568,13.268706,26.34
52.450568,13.269002,26.27
52.450568,13.269297,26.22
52.450568,13.269592,26.19
52.450568,13.269888,26.22
52.450568,13.270183,26.30
52.450568,13.270479,26.41
52.450568,13.270774,26.53
52.450568,13.271070,26.62
52.450568,13.271365,26.66
52.450568,13.271661,26.67
52.450568,13.271956,26.65
52.450568,13.272252,26.62
52.450568,13.272547,26.60
